"GRCh38-CITED4"	"GRCh38"	"CITED4"	0.0257364341085271	0.0302393952120958	0.0370629370629371	0.0159098442161087	"GRCh38-CITED4"
"GRCh38-SCMH1"	"GRCh38"	"SCMH1"	0.0124031007751938	0.00923981520369593	0.0311188811188811	0.0314882333443818	"GRCh38-SCMH1"
"GRCh38-RIMKLA"	"GRCh38"	"RIMKLA"	0.00310077519379845	0.00461990760184796	0.0167832167832168	0.0271793172025191	"GRCh38-RIMKLA"
"GRCh38-PPCS"	"GRCh38"	"PPCS"	0.00589147286821705	0.00839983200335993	0.0297202797202797	0.0291680477295326	"GRCh38-PPCS"
"GRCh38-YBX1"	"GRCh38"	"YBX1"	0.0874418604651163	0.0793784124317514	0.428321678321678	0.777262180974478	"GRCh38-YBX1"
"GRCh38-P3H1"	"GRCh38"	"P3H1"	0.00341085271317829	0.00377992440151197	0.0164335664335664	0.0391117003646006	"GRCh38-P3H1"
"GRCh38-SVBP"	"GRCh38"	"SVBP"	0.00589147286821705	0.00839983200335993	0.0265734265734266	0.0377858800132582	"GRCh38-SVBP"
"GRCh38-SLC2A1"	"GRCh38"	"SLC2A1"	0.0182945736434109	0.0214195716085678	0.0734265734265734	0.125290023201856	"GRCh38-SLC2A1"
"GRCh38-EBNA1BP2"	"GRCh38"	"EBNA1BP2"	0.00775193798449612	0.00755984880302394	0.0213286713286713	0.030493868080875	"GRCh38-EBNA1BP2"
"GRCh38-CDC20"	"GRCh38"	"CDC20"	0.00868217054263566	0.0100797984040319	0.0227272727272727	0.0119323831620815	"GRCh38-CDC20"
"GRCh38-MED8"	"GRCh38"	"MED8"	0.00558139534883721	0.00587988240235195	0.0181818181818182	0.0357971494862446	"GRCh38-MED8"
"GRCh38-PTPRF"	"GRCh38"	"PTPRF"	0.00496124031007752	0.0125997480050399	0.0174825174825175	0.0165727543917799	"GRCh38-PTPRF"
"GRCh38-ST3GAL3"	"GRCh38"	"ST3GAL3"	0.00403100775193798	0.00293994120117598	0.0199300699300699	0.0238647663241631	"GRCh38-ST3GAL3"
"GRCh38-ATP6V0B"	"GRCh38"	"ATP6V0B"	0.0403100775193798	0.0424191516169677	0.111538461538462	0.14981769970169	"GRCh38-ATP6V0B"
"GRCh38-B4GALT2"	"GRCh38"	"B4GALT2"	0.0111627906976744	0.0121797564048719	0.0244755244755245	0.0384487901889294	"GRCh38-B4GALT2"
"GRCh38-ERI3"	"GRCh38"	"ERI3"	0.013953488372093	0.0201595968080638	0.0444055944055944	0.0666224726549553	"GRCh38-ERI3"
"GRCh38-RPS8"	"GRCh38"	"RPS8"	0.294573643410853	0.399412011759765	1.4013986013986	2.74245939675174	"GRCh38-RPS8"
"GRCh38-UROD"	"GRCh38"	"UROD"	0.0167441860465116	0.0230995380092398	0.0797202797202797	0.0924759695061319	"GRCh38-UROD"
